,nickname,text,score,like,dislike,time,watch_movie
168,ds00****,wow get out재밋엇어요,10,25,5,2017-05-18 00:16:00,관람객
169,hoho****,완전 수작임. 봤던 공포?영화 중 상당히 재밌는 축에 들었음.,10,19,0,2017-06-03 13:01:00,관람객
170,여름지기(refa****),내가 흑인이면 백인이 진짜 잘해주더라도 뭔가 못믿겠다..,10,19,0,2017-05-22 23:32:00,0
171,써미(tjay****),"영화에서 딱 한번 나왔던 ""겟 아웃"" 이라는 대사.영화가 끝나고 나야 고개가 끄덕여집니다.아.. 무서운영화치고 여운이 꽤 기네요..",9,19,0,2017-05-20 00:16:00,0
172,쟁반(pjy_****),너무너무재밌다..ㅠㅠ미쳣다 소름돋는다,10,20,1,2017-05-19 00:42:00,0
173,유님(db38****),여자를 잘만나라. 여자를 잘못만났으면 친구라도 잘 만나라. ㅋㅋㅋ,9,24,5,2017-05-23 22:52:00,0
174,곰돌이마스터(conp****),사람이 어떠한것보다 제일 무섭다.,9,18,0,2017-05-19 21:27:00,0
175,손근찬(bond****),"그냥 최고, 킬링타임만 보는 사람들만 재미를 따지고 있는듯",9,19,1,2017-05-18 19:14:00,0
176,npng(kckh****),플래시 터지고 주인공한테 나가라고 덤벼드는 장면 나중에 이해하고 소름돋았음 그냥 모든 장면들이 유기적으로 짜맞춰지는 순간 온몸에 전율이...,10,20,2,2017-05-21 02:38:00,0
177,styl****,보는내내 심장벌렁!!어딜가나정신똑바로차리라는 영화인듯..,10,21,3,2017-05-18 21:46:00,0
178,Juhyun Park(pjuh****),백인과 흑인 간의 미묘한 신경전 묘사 굿! 스릴도 굿!,10,18,1,2017-06-01 21:17:00,관람객
179,Toyou0410(vkfk****),영화 초반 배경음악부터 관객을 압도했던 영화,10,18,1,2017-05-29 22:30:00,관람객
180,106동 입주자(ljhg****),할머니 할아버지는 생각도 못했다 ㄷㄷ,10,19,2,2019-03-16 23:56:00,0
181,rain****,헤어나오지 못하고있네요 마치 나도 나와 격리된 최면에 걸린느낌..영화보고 이렇게 머리 전체가 띵한적은 없었는데 대단하네요. 굳. 이제 정신차려야지,10,16,0,2017-05-24 15:52:00,0
182,Andrew(k107****),심장이 내내 쫄깃쫄깃 스릴러,10,16,0,2017-05-21 01:49:00,0
183,에버그린(paju****),여자친구가 뚱띵이 친구 꼬실려고 전화했을때 뚱띵이가 쌍욕하는거 완전 시원함 ㅋㅋ뚱띵이친구 눈치 졸 빠름 ㅋㅋ,9,15,0,2019-03-31 19:21:00,0
184,jung****,솔직히 이거 9점까지 평점올려야한다. 한국에서 지나치게 과소평가된 영화. 갠적으로 무섭지? 무섭자나? 라고 내세우는 공포영화들보다 이런류가 훨씬 공포스럽다,10,15,0,2019-03-17 14:05:00,0
185,안그래(isno****),지배는 하고 싶고 멸시하지만 그들의 타고난 우월함은 뺏고 싶은 추악한 욕망덩어리들의 화이트 판타지세계. 그들이라고 블랙판타지를 꿈꿔보지 않았겠는 가. 차별과 편견으로 각인해 세뇌로 똘똘뭉쳐 내리학습된 착각속에 빠진 ...,8,15,0,2017-10-05 01:54:00,0
186,jabu****,"지리고 말았습니다,,",10,15,0,2017-05-29 20:42:00,관람객
187,헤븐(sens****),오랜만에 시간가는줄 모르고 본 영화 지루한 타임이 없엇다,10,15,0,2017-05-28 12:30:00,0
188,박종우(pupu****),난 괜찮았는데 평점 1은 뭐지 ㅋㅋ,10,19,4,2017-05-18 21:04:00,0
189,jjjooo(wnfl****),크리스는 참 좋은 친구를 뒀다,10,14,0,2019-04-12 01:37:00,0
190,메날두(dudg****),큰흥행이 안되어서 상당히 저평가 된 영화.몇년안에 만든 영화 중 가장 명작,10,14,0,2018-07-02 05:16:00,0
191,dlwlrma(qae1****),내가봤던 영화중에 제일 소름돋았던 영화인거같다 새벽이라그런것도있겠지만 보고나서 복선들찾아보니깐 2번소름돋았다,10,14,0,2017-06-06 03:16:00,0
192,짜니짜니(v3_c****),신분증 검사 1층에서의 잠적 빙고게임에서도 한번더봐야 이해가 될것같은영화,9,14,0,2017-05-19 16:37:00,0
193,냥(kajk****),쎅슬레이브발음 개찰짐 들을때마다 웃기넼ㅋㅋ,10,15,1,2019-03-16 23:31:00,0
194,컴맹(your****),예고편 만든 사람 반성해야한다 진짜ㅡ 절대 예고편 보지마세요,8,15,1,2017-05-21 22:37:00,0
195,점윰(wjdd****),이 영화는 끝나고 파는 재미가 더 쏠쏠 근데 감독 진짜 디테일 쩌는 듯,10,17,3,2017-05-20 02:12:00,0
196,오ㅇ오(ohwe****),탈출하면서 세뇌당한 흑인들 다 구하길 바랬는데ㅋㅋㅋ 그래도 재밌었다!,10,18,4,2017-05-22 12:21:00,0
197,Miso(jazz****),아주세련된 인종차별 영화,5,52,38,2017-05-17 13:22:00,0
198,민정(555j****),예고편을 안보고 봐서 더 재밌었던것 같다. 귀신튀어나오는 영화들처럼 그런부류의 공포영화가 아니라 정말...내용에 소름돋았네요..,10,13,0,2017-06-04 01:14:00,0
199,임도혁(dd93****),최고 계속되는 긴장감과 오싹함,10,13,0,2017-05-29 22:30:00,관람객
200,sepp****,몰입도 짱짱 연기도 짱짱 역대급,10,13,0,2017-05-21 01:52:00,0
201,488(ysro****),평점 너무 낮음 한 8.7은 넘어야될듯,10,14,1,2017-05-21 00:58:00,0
202,행복한콩(tlsd****),진짜 신선하다 예상을 뒤엎음,10,14,1,2017-05-18 11:02:00,관람객
203,glaa****,와! 대박. 내용 참신해요. 시간 엄청 빨리 갑니다.,10,14,1,2017-05-18 00:30:00,관람객
204,호동천하(sixs****),공포를 띄어넘는 역대급 영화를 방금 보고왔네;;,10,15,2,2017-05-17 22:43:00,0
205,히히히하히하히히히(ggum****),영화 스포하지말라고?? 예고편을 봤다면 스포 당한거지 뭐,5,30,17,2017-05-17 19:05:00,0
206,타로(tech****),어스보고 버린 눈 겟아웃 한번 더 보고 씻으련다.,10,12,0,2019-03-31 01:46:00,0
207,powe****,으 재미는있는데 뭔가찝찝함,10,12,0,2017-06-08 04:37:00,관람객
208,jiyoung(bbb5****),소름소름 모든 장면엔 이유가 있었다... 영화보고 이렇게 여운남는거 오랜만..,10,12,0,2017-05-22 09:26:00,0
209,고은지(eunj****),재미없다는 사람들은 미래에서옴? ㅋㅋ 이영화보다 흥미로운건 보질 못했구만,9,12,0,2017-05-21 14:05:00,0
210,알뤼르(bay7****),와 나 평점 처음 남겨 너무 재밌어,10,12,0,2017-05-21 00:12:00,0
211,에프투씨인터내셔널(ftoc****),영화 요소들은 어디서 본듯한 내용들이지만 연출이나 반전 등이 좋았다. 괜찮은 스릴러,10,12,0,2017-05-20 23:46:00,0
212,Kate14(ldsl****),멋있어 이런영화... 화려한 출연진 cg로 도배된듯한 영화보다 100배는 더!,10,12,0,2017-05-20 00:31:00,0
213,초코송이(tcr2****),진짜 영화보고 집오면서 소름 계속돋아서 ...진짜 꼭 보세연ㄴ... 진짜 씹 소름 개 소름 조오오오오온나 소름 브금술가 십캐리..꼭 보세요..!,10,13,1,2017-05-21 00:45:00,0
214,simj****,충격을 넘어선 공포가 바로 이런느낌..여운이 계속 남어 ㅠ,10,13,1,2017-05-20 14:23:00,0
215,마시멜로(acrd****),작은 흑형을 건드리면 아주 ㅈ되는 거야,10,13,1,2017-05-19 18:18:00,0
216,Funny(ung3****),새로운 스릴러의 감각.,9,14,2,2017-05-20 00:38:00,관람객
217,내가최고(ruru****),백명친구 소용없다.  정신 똑바로박힌  쓸모있는친구한명이면 충분함.,8,11,0,2019-05-06 16:08:00,0
218,zephyr(tn99****),여러색의 씨리얼이랑 흰 우유를 섞지 않고 따로 먹는 씬.. 이게 핵심인 듯..,8,11,0,2018-02-01 21:06:00,0
219,솜이(kunb****),와 진짜 간만에 신선한 영화!평화롭고 아늑한 영상미에 암울한 BGM이 더해지니괴기스럽고 소름돋는다흑인여배우 눈은 울고있는데 입은 웃고있고흑인간병인 밤에 뛰어올때 진짜 개놀램무튼 영화 초반부영상+배경음악 너무 좋았다아...,10,11,0,2017-05-26 02:44:00,0
220,arag****,명작 까진 모르겠으나 보는내내 심장이 쫄깃했던 수작은 ㅇㅈ,10,11,0,2017-05-22 14:34:00,0
221,n650****,신선한 호러물 인정! 알고보는데도 이정도인데 ㅋㅋ,10,11,0,2017-05-20 23:47:00,0
222,퍼플(bjj4****),이 세상 공포가 아니다! 진심 소름,10,11,0,2017-05-19 22:35:00,0
223,오드리꽃사슴(hanl****),마지막 경찰차에서 내리는 그순간 그전 크리스가 무조건적인 손들때 삶이 어떻게살아왔나를  몇초컷에 다보여주는 느낌..,10,12,1,2019-04-22 12:32:00,0
224,kpop****,기대이상 !   생각보다 괜찮은 영화였음,9,12,1,2017-05-18 01:33:00,관람객
225,insi****,당신 삶엔 존나쩌는  TSA친구가 있습니까?,10,10,0,2018-01-18 21:34:00,0
226,우테이스(love****),정말 긴장감 최고입니다,10,11,1,2017-05-18 13:40:00,관람객
227,beyo****,최면하나로 ㅋ 설정 유치하다. 여주남동생 연기력 최악. 남주도 발연기. 실종된 섹스노예 흑인배우는 잘생김. 남주친구 뚱보는 시끄럽고 멍청함.중간에 나오는 백인들사이에있던.쪽바리하나 개웃김. 흑인보다 더 멸시당하는 쪽...,1,21,11,2017-06-12 00:33:00,0
228,wjdg****,소름.. 시간 가는 줄 모르고 본 영화 지루할 틈이 없다 최고!!,10,9,0,2019-03-31 00:04:00,0
229,daily2019(robo****),이걸 왜 개봉당시에 안 봤을까? 지금 봤는데도 긴장감 완전 제대로 된 무비,10,9,0,2019-03-30 00:01:00,0
230,삼삼이(psej****),다시봐도 소름돋는 영화 그 하인 들이랑 실종된 남자 백인말투랑 연기하는거 진짜 대박,10,9,0,2019-03-17 14:02:00,0
231,소린(djc0****),최고!!!입니당 내용이 심각했어요,10,9,0,2017-08-10 22:35:00,관람객
232,댄디(fly3****),영화를 보다가 움찔움찔 했습니다,10,9,0,2017-05-21 01:54:00,0
233,INY(rudx****),Get out 리뷰나 후기 절대 보지 말고 관람,9,9,0,2017-05-21 00:02:00,0
234,바다사l우(leeh****),소재도 신선했구 내용도 집중해서 봐야해서 보는 내내 긴장하게 만드는 영화였음영화에 대한 설명이 너무 없어 걱정했는데 믿고 보는 영화인것 같구 글로 설명이 안되는 영화!!!,10,9,0,2017-05-20 23:38:00,0
235,CONNECTION(no1c****),마냥 무겁지만도 않고 이해못할정도로 어렵지도 않고!! 그래서 더 재밌게 봤다.,10,9,0,2017-05-20 17:17:00,0
236,ilik****,영화보기전엔 예고편이 스포라는말 뭔지 몰랐는데 영화보고나니 무슨말인지 알겠다영화보실분들 절대 예고편 보지 마세요,10,9,0,2017-05-19 18:17:00,0
237,corb****,"처음 아이셔를 먹었을때 느낌? 진짜 온몸의 감각이 쭈삣하고, 거부스러우면서도 계속 땡김",9,9,0,2017-05-19 00:01:00,0
238,Sulli(hert****),내가 지금까지 본 영화들 중 두 손가락 안에 들 정도로 최고의 영화. 초반에 조금 지루한 부분이 있지만 후반을 생각하면 다 이해가 가는 부분.,10,10,1,2017-05-26 22:01:00,0
239,정광덕(jkd0****),나도 저 최면에 빠지면 어떤 느낌일까?,10,10,1,2017-05-20 23:32:00,0
240,rkwj****,보고나서 감독이 이런생각을 했단거에 충격받고계속 머릿속에 맴돌아서 충격받고,10,10,1,2017-05-19 00:55:00,관람객
241,김신유(siny****),끝나고나서 솜뭉치를 어떻게 넣었을까 생각했는데 그게 이영화에서 나온 흑인들의 신체적우월함을 표현한것같다!!,10,57,48,2017-05-20 01:39:00,0
242,shar****,마지막 사이다  재밌네  와,9,8,0,2019-06-01 13:44:00,0
243,wisdom(yang****),뇌를 지배당한 육체의 길잃은 눈빛 소름,9,8,0,2019-04-12 23:35:00,0
244,풀장(pool****),여기저기 복선이 많이 숨겨져 있어서 2번째 볼때가 훨씬 더 재밌었던 영화...,7,8,0,2019-04-07 08:51:00,0
245,나의여백(mrte****),2번 봤는데 볼때마다 지리네~ 다시 보니 처음 볼때 놓쳤던 복선들을 볼수 있어 너무 좋았음,10,8,0,2019-03-17 14:31:00,0
246,구미잘(ruds****),단연코 작년에 나온 모든호러영화중 가장 신선했음,10,8,0,2018-04-15 01:53:00,0
247,푸와피그렛(mydd****),진짜 재밌음갠적으로 이런류의 영화를굉장히좋아하는사람으로서 신선한충격을준영화.추천합니다,10,8,0,2017-06-06 06:08:00,관람객
248,jyle****,금연클리닉 못받겠다.... 금연은해로워,10,8,0,2017-05-20 00:26:00,0
249,또디(haga****),솔직히 양심적으로 기대겁나했는데 인생영화수준. 아주살짝아쉬운부분은 2개있지만 그래도 핵꿀잼.한번더볼거임,10,8,0,2017-05-19 17:42:00,0
250,렌즈나라(lens****),분위기만으로 압도하는 영화,9,9,1,2017-05-21 11:05:00,0
251,청년사대(work****),완벽 그 자체. 인류의 미래를 미리 봤다!!,10,9,1,2017-05-21 01:54:00,0
252,반달곰(yell****),미국판 곡성. 결말은 예상이 가능 하지만 영화 속 인물들의 대사/행동 하나하나를 곱씹어보게된다. 주제에 대한 쿡쿡 찌르는(?)게 아닌 잘 숨겨놓은 지뢰같은(??) 풍자까지 더해져 좋았다.,9,9,1,2017-05-19 22:03:00,0
253,아아아아아(qwas****),흑인을 노예 취급하는 꼴통 백인우월주의자인줄 알았는데 흑인을 광적으로 동경하는 미친놈들이었던거임ㅋㅋㅋㅋ,10,10,2,2019-04-26 09:00:00,0
254,시공을글로배운사람(dize****),이거 10점 안주는 사람은 도데체 얼마나 재밌는걸 보고다니니? 머리통속에 생각은 있니? 혹시 수술받은사람?,10,11,3,2019-03-22 10:39:00,0
255,MIZI(aksl****),"어스를 보고, 이 영화를 재평가",10,7,0,2019-06-01 08:44:00,0
256,sunday(hola****),내가 이걸 왜이제봤지...,10,7,0,2019-05-27 02:32:00,0
257,하림블리(leeh****),마지막 장면에 주인공이 결국 누명을 쓰겠구나 라고 생각이 들었을 때 내 자신도 얼마나 편견에 차 있는 사람인지 알 수 있었다.,10,7,0,2019-05-19 18:33:00,0
258,미요(qi77****),10점도 적다.. 100점짜리 영화,10,7,0,2019-04-10 18:43:00,0
259,rlac****,와..정말 몰입감있게 봤습니다,10,7,0,2019-03-31 00:41:00,0
260,tnql****,"결말을 알고보니까 초반에 나오는 장면하나 대사하나가 전부 소름,,",10,7,0,2019-03-30 23:57:00,0
261,하리보(a896****),그냥 미쳤다 그 이상 이야기를 못한다...공포영화가 놀라서 소름끼치는게 아니라 스토리로 소름끼치게 만든 영화...,10,7,0,2019-03-30 02:09:00,0
262,Silver(silv****),흑인남친이랑 극장에서 소리지르면서 관람했던 소름끼치면서 괴이하고 슬프면서도 재미있었던 영화.,10,7,0,2019-03-17 14:24:00,0
263,hot5****,이런게 공포영화지... 깜짝놀래키는게 공포영화가 아니라 그건 새로운 장르가 생겨야돼... 깜짝놀래는영화로 이런 심리적 공포를 줘야 진짜 공포영화지,9,7,0,2019-03-07 20:14:00,0
264,수입니다(redo****),소름 돋는 연기력은 덤... 영화 자체가 좋다,10,7,0,2018-08-22 01:32:00,0
265,Ray(jysh****),몰입할 수 밖에 없는 연출과 연기.신선한 소재라도 잘못 활용하면 낭비가 되는데 잘 녹여내서 성공작이 된 듯. 몇몇 복선들이 영화 후반부에 한꺼번에 이해가 되면서 알수없는 희열감마저 듬. 다들 연기력 대단했지만 영화 ...,9,7,0,2018-07-02 01:21:00,0
266,love****,완전쫄짓쫄깃 정말무섭습니다!!,10,7,0,2017-10-01 14:42:00,관람객
267,anyyong(7hur****),근래 본 공포장르중 가장 만족스러웠음,10,7,0,2017-07-03 03:26:00,0
268,매수낄끼빠빠(ljw-****),흑인 백인들만 알수잇는 소스들을 못즐겼는대도 이해가되는게 명작인듯거기다가 아시아인으로도 겪을수있는 인종차별이 나름걱정도됨ㅜㅜ,10,7,0,2017-06-03 12:48:00,관람객
269,예삼이(yspn****),수많은 복선들이ㅡ영화 후반부에 하나씩 떠오르며 소름ㅇ돋음. 배우들 연기 음악 분위기 스토리 모든것에 끊임없이 소름돋음. 걍 보세요,10,7,0,2017-05-27 17:53:00,0
270,임수향(486h****),간만에 두손 붙잡고 긴장하며 봄. 내용도 신선하며스릴 넘치고 쫄면서 본 영화. 작지만 반전의 반전도 좋았음.,10,7,0,2017-05-21 00:02:00,0
271,짱나네요(java****),너 무 심각할 정도로 신선하다,10,7,0,2017-05-20 23:42:00,0
272,khh8****,뒤로갈수록 빠르게 전개되서 더 정신없었어요 ㅋㅋ,10,7,0,2017-05-20 23:39:00,0
273,천(yyyy****),진짜 꿀잼 영화를 보는 순간 그 자체가 긴장 ;;,10,7,0,2017-05-20 00:22:00,0
274,신민기(tlsa****),"몰입감있게 잘 보았음, 영화관에서 보는걸 추천 예고편은 보지말고 가세요",9,7,0,2017-05-19 11:52:00,0
275,헤헤(5bom****),처음느껴보는 재미??,10,7,0,2017-05-19 04:11:00,0
276,25(thwo****),영화 정말 재있게봤는데 예고편을 미리 안본게 천만다행인듯.. 이 영화보실분들은 예고편 절대 보지마시길,10,7,0,2017-05-18 13:31:00,0
277,iyou****,모든 행동에는 이유가 있었다..,10,8,1,2019-06-18 13:16:00,0
278,교리야(kooh****),주인공 친구 생각처럼 성노예가 필요한 변태들이 최면술로 납치극 벌이느줄알았더니 섬뜩함이 한 발 더 가네 ㄷㄷㄷ 얼마나 욕심쟁이이면 그런 생각을  해... 미국에서 엄청나게 문제작이었을듯.. 다른인종간 커플도 많이 보...,7,8,1,2019-06-12 12:14:00,0
