,nickname,text,score,like,dislike,time,watch_movie
149,bang****,끝나고 여운이 남는 진정한 수작!,9,14,1,2019-01-14 18:58:00,관람객
150,mist****,의외로 재미있네요 특히 셜리 박사역을 맡은 마허샬라 알리의 표정연기는 정말 압권인거 같아요 대사없이 무표정한듯한 얼굴로도 내면의 슬픔을 표현하는 부분에서 정말 감탄했어요 무난한 스토리지만 뛰어난 연기력이 볼만했습니다...,9,14,1,2019-01-14 00:13:00,0
151,아고라(agor****),1월 개봉영화 중 최고로 추천합니다.,10,14,1,2019-01-09 13:46:00,0
152,rona****,댓글 단 모든분들께 감사드립니다당신들 덕분에 이 영화를 보았고 영화 덕분에삶의 진정한 가치가 뭔지 배웁니다,10,12,0,2019-02-01 23:35:00,0
153,brody(jack****),어떻게 보면 보헤미안 랩소디보다 더 감동적이었다 .. 혼자 보고 너무 감동받아서 엄마데리고 한번 더 보러와야겠다.. 아 여운이 끝내줌,10,12,0,2019-01-19 17:45:00,0
154,cash****,꼭 보시길..잔잔한 감동이 있는 영화.재치있고 따뜻한 대사와 스토리가 보는 내내 웃음과 감동을 줍니다.,10,12,0,2019-01-18 20:31:00,0
155,DJ_Sam(blac****),이럼 영화가 상영관이 없어서 조용히 사라지는게 슬프다. 보는 내내 감동과 사색을 하게 해준 영화,10,12,0,2019-01-18 18:14:00,0
156,아달다달아(hi_l****),전혀 다른 삶을 살고 있던 둘의 앙상블,8,12,0,2019-01-18 13:06:00,관람객
157,dhqu****,벅차네요..  최고의 영화입니다! 생각없이 봤다가 한대맞은 기분 ㅠ,10,12,0,2019-01-15 21:02:00,0
158,피부암통키(gust****),간만에 영화다운 영화 봄,10,12,0,2019-01-15 15:10:00,0
159,whit****,감명깊게봤습니다  흔치않은  수작입니다,10,12,0,2019-01-14 02:54:00,관람객
160,뿌리(jeon****),오랜만에 정말 좋은 영화를 봤네요~~~울림이 크네요~~~,10,12,0,2019-01-13 21:05:00,0
161,yj99****,메시지도 훈훈하고 연기도 탁월..흑인카페에서 연주는 감격스럽고 뭉클. 좋은영화입니다!,10,12,0,2019-01-13 18:50:00,관람객
162,비연랑(lees****),버릴 장면이 하나도 없다 ㅠㅠ 감동만발,10,12,0,2019-01-13 00:32:00,0
163,William(ghos****),살면서 본 영화중에 가장 가슴에 와닿은 버디무비 였네요. 실화를 바탕으로 한 스토리라서 더 감명 깊게 봤습니다.,10,12,0,2019-01-12 01:55:00,0
164,memo****,길게 말은 잘 못쓰지만.. 진짜 꼭 보세요ㅠㅠ 새해 첫 영화부터 힐링하고 갑니다 ㅎㅎㅎ,10,12,0,2019-01-11 22:29:00,0
165,꿈돌이(kds3****),마음이 편해지는 영화입니당,10,12,0,2019-01-11 09:32:00,0
166,Meister(ws05****),그냥 보세요...진짜 최곱니다...재미 감동 모두,10,12,0,2019-01-10 22:56:00,0
167,안녕(mint****),이 영화를 보고나서 주변사람들한테 추천해줬는데요. 2019 아카데미 작품상까지 수상했다니 제가 더 기쁘네요. 그나저나 베댓님은 어떻게 딱짚어서 남우조연상까지 아셨나요?,10,13,1,2019-02-25 14:22:00,0
168,유림(mon6****),왜 안 보세요 ? 이렇게 생각이 많아지고 여운이 깊게 남는 영화는 오랜만인데,10,13,1,2019-01-18 23:03:00,0
169,실키(op_a****),우리가 봐도 감동인데 미국인들 특히 백인들은 꼭 봐야하는 영화다,10,13,1,2019-01-18 11:45:00,0
170,갈릭(fdnj****),두번봐라 세번봐라...,10,13,1,2019-01-10 23:40:00,0
171,circ****,"이 영화, 한참 시간이 흐른 뒤 어느날... 명작으로 회자 되겠죠~ 극장에서 보길 참 잘했다고 셀프 칭찬해 봅니다~",10,11,0,2019-01-20 18:25:00,0
172,AhnthinkgooD(qewa****),마음을 움직이는 영화다,10,11,0,2019-01-18 21:53:00,0
173,wesl****,이 정도로 재미있을 줄 몰랐습니다... 강추합니다환불은 커녕 돈을 더 내고 싶은마음^^*,10,11,0,2019-01-18 14:09:00,0
174,꺄(smil****),진짜 대박 영화임. 기대 일도 안하고 봤는데 사람들 평이 너무 좋아서 아무 내용 보지않고 들어감. 재밌는 부분을 너무 재밌게 잘 연기한 배우님과 내용 모두 백점입니다 !!!! 하루가 행복해진 영화였어요,10,11,0,2019-01-18 13:56:00,0
175,눈범(snow****),추천합니다. 흐름이 좋은 영화,10,11,0,2019-01-18 13:26:00,0
176,보너스캐릭(haha****),상영관이 많았다면 더 좋았을거같음 완벽한 영화,10,11,0,2019-01-18 12:40:00,0
177,매콤(wnej****),"갑자기 영화가 너무 보고 싶어서 상영표 보고 볼만할것 같아서 봤는데 두시간이 순삭됐네. 배우들의 연기, 음악, 구성 다 너무 완벽했다. 마지막에 피아노 치면서 끝났으면 10점 줬을듯. 끝나고 친구랑 치킨 먹었다ㅋㅋ",9,11,0,2019-01-18 10:09:00,0
178,챠밍덕(kois****),"기대이상 재미와 감동을 주는 영화, 오랜만이다",10,11,0,2019-01-18 02:49:00,0
179,mans****,"아무 정보없이 보러갔다가 첫 피아노 연주를 들었을 때 스스로가 너무 부끄러웠고, 또 무서웠습니다. 차별이란건 무의식 깊숙한 곳에 있군요. 또 이런 차별에 점점 무뎌져가고 있는 게 아닌가 걱정입니다.",10,11,0,2019-01-17 23:22:00,관람객
180,ㅁㄴㅇㄾㅊ(jh12****),상영관이 너무적어요ㅠㅠ,10,11,0,2019-01-16 20:30:00,0
181,박기철(kitc****),"잔잔한 여운이 남는 영화. 올드 아메리카 여행 기분 낼수 있음. 인종차별이 주제라서 요즘시대엔 좀 동떨어지지만 사람 사는 정을 느낄수  있고, 이것은 지금도 마찬가지이니 충분히 공감 가능하다. 배울점은 지혜롭게 살면...",9,11,0,2019-01-15 16:40:00,0
182,일산두꺼비(come****),당연한 것이 편견은 아닐까 다시금 생각할 수 있기를. 누군가의 문을 두드릴 용기를 낼 수 있기를.,8,11,0,2019-01-14 20:59:00,관람객
183,비함(beeh****),너무 웃어서 130분 금방 지나감 ㅎ,10,11,0,2019-01-14 01:02:00,0
184,오아시스(feb0****),마음이 따뜻해지는 영화입니다. 사람과의 교류가 얼마나 소중한 것인지 새삼 깨닫게 됩니다.,8,11,0,2019-01-13 23:39:00,관람객
185,네냐플(ehdt****),올해 본 영화중  가장  재미있었어요,10,11,0,2019-01-13 20:51:00,0
186,눈꽃송이(song****),"여러가지 생각하게하는 감동주는영화,오랫만에 흡족하게 감상했어요",8,11,0,2019-01-10 23:03:00,관람객
187,준브로(punk****),역대급 인생영화 였습니다.,10,11,0,2019-01-10 12:55:00,0
188,JakeGyllenhaal(jake****),그린북 오스카 작품상 축하합니다ㅜ,10,12,1,2019-02-25 13:30:00,0
189,김민아(mind****),영화 후기 처음 남겨요 대사 하나하나 장면 한 컷 한 컷마다 진하게 여운을 주고 재미도 있어요 영화 내리기전에 또 봐야겠어요,10,12,1,2019-01-14 19:44:00,0
190,dani****,정의와  우정의 콜라보...멋진인생 해피엔딩~~ 보고난후 한동안가슴이 따뜻하였다,10,10,0,2019-02-05 19:02:00,관람객
191,뽀(chlq****),영화보고나니 kfc 치킨이 땡기네요.,10,10,0,2019-01-30 22:41:00,관람객
192,페노메논(koni****),"고전적 스토리텔링을 털 끝 하나 흐뜨러뜨리지 않으며, 한국 영화처럼 반전 강박증도 없지만... 재미와 감동을 고스란히 잡아낸다. 마치 균형잡힌 가치관과 진정성이 빚어내는 모범 답안 같다.",8,10,0,2019-01-22 03:48:00,0
193,ASTRONAUT(uniq****),인생에 남을 영화 소중한 사람에게 알리고 싶은 영화,10,10,0,2019-01-18 22:02:00,0
194,한국인의힘(jlob****),"당연한듯 받아들여지는 차별이란 불합리한 현상을 쉽게 와닿게 만든 수작. 연기10 연출10 음악10 시나리오10 상영관 늘려주세요!! (무겁고 불편한 소재를 쉽게 와닿게 풀어냈다, 2019년 지금 차별 받는 사람은 누...",10,10,0,2019-01-18 20:09:00,0
195,달팽이(popo****),너무 감동적이었어요!!  2시간이 어떻게 갔는지 모를정도로 몰입도가 좋았어요. 주변인들에게 추천해주고 싶네요. 인종차별에 대해 다시한번 생각해보는 시간이었습니다.,10,10,0,2019-01-18 13:14:00,관람객
196,blue****,영화라는 이름이 부끄럽지않은 유일무이한 작품이 탄생하여 감개무량하다. 영화를 처음부터 끝까지 집중할수있게 만들어준 실력자들에게 감사한마음이 다음날까지 지속된다. 이게 영화다!,10,10,0,2019-01-16 10:16:00,0
197,몸통짱(tuff****),억지감동이 아닌 진짜감동 입니다. 크리스마스 시즌 영화인데조금늦은듯 . 무언가 기댈곳이 필요하신분 강추,10,10,0,2019-01-15 17:32:00,0
198,law_****,아라곤 형님 나오신다 보러가자,10,10,0,2019-01-15 17:25:00,0
199,whiteTiger(slam****),명작 그자체다 중간중간 웃을수 있는 부분도 있고 완벽한타인따위 저리가라는 명작,10,10,0,2019-01-13 21:52:00,0
200,martinrics(soul****),아~ 재미있네요~! 케미도 좋고 대사도 좋고~ 분위기 음악~!  주변에  토니 발레롱가 같은 사람 있으면 재밌죠~!,9,10,0,2019-01-13 21:51:00,0
201,코코넛(alib****),잔잔한데 감동적이고 많은 것들을 생각하게 합니다.,10,10,0,2019-01-13 21:08:00,0
202,지니(jh10****),올해 최고의 영화. 생각을 많이 하게 해 주는 영화 입니다.,10,10,0,2019-01-13 21:08:00,0
203,어리벙벙(kcae****),정말 따뜻하면서 메시지 있고 즐거운 영화였습니다. 새해 첫 영화가 그린북이라 행복합니다,10,10,0,2019-01-13 18:12:00,0
204,세두(sedc****),영화보고 KFC 갈뻔했습니다,10,10,0,2019-01-13 18:09:00,0
205,마음(niki****),한마디로 강추. 훌륭한 영화. 어느 영화제건 작품상 / 각본상 / 연기상 후보로 당연.,10,10,0,2019-01-13 18:05:00,0
206,ciw0****,주변에 강추하겠습니다.,10,10,0,2019-01-13 16:48:00,0
207,김문(lips****),"여러분, 이 영화가 여러분들의 2019년 첫번째 영화가 되길 진심으로 기원합니다",10,10,0,2019-01-13 15:05:00,0
208,Dark Knight(jjw1****),정말 멋진 영화. 이 영화를 보며 반성도 많이 했고 사람들의 인식이 많이 바뀌길 바랍니다. 충격적인건 주인공 토니가 반지의 제왕 아라곤이었네요 ㅎ,10,10,0,2019-01-11 01:28:00,0
209,Jieun(jung****),사람이 사람을 차별하는 것은 죄악이다뻔한 스토리 같지만 절대 뻔하지 않은감동의 영화입니다재즈 피아노 선율도 너무 좋았어요,10,10,0,2019-01-10 23:08:00,0
210,지윤(vmfk****),유머도 있고 감동도 있어요 중간중간 울컥하면서 봤네요 지루하지 않고 보는내내 입가에 미소가 띄어있었어요! 셜리박사 옷 구경하는 것도 재밌었어요,10,10,0,2019-01-10 22:29:00,0
211,FUTURISTIC(good****),생각보다 재밌고 유쾌한 영화였습니다. 근래 영화 중 가장 돈이 안 아까운 영화엿어요,10,10,0,2019-01-10 19:57:00,0
212,비하인드백드리블(seun****),아무 기대없이 봤다가 감동받고 왔어요. 정말 웰메이드 영화입니다.,10,10,0,2019-01-10 12:48:00,0
213,mygu****,왠만해서 글안쓰는데 정말 좋은 영화 봤습니다.. 연기력과 특별할것없는 전개속에서 깨알같은 재미 등등 여러모로 아 영화를 보고 엷은 미소짓는 영화가 얼마만에 본건지... 그리고 음악또한 훌륭하더이다...,10,11,1,2019-01-14 21:48:00,0
214,im44****,솔직히 여기 10점들알바인줄알앗는데 ..속는셈치고봄ㅡ괜찮았음,10,11,1,2019-01-13 11:46:00,0
215,rich****,마음이 따뜻해용. 편지 대신 써주셔서 감사해용,10,11,1,2019-01-10 01:01:00,관람객
216,다시 이제부터(thdw****),이야.. 이 명작을 지금 OCN에서?,10,9,0,2019-12-20 23:43:00,0
217,왓껌낸(gran****),와우 !!  좌파 민족영화 흉내내며 눈물 쥐어짜고 1분짜리 씬을 5분까지고 늘리는 한국영화만 보다가 위트있고 깔끔한 그치만 매우 감동적인 영화를 보다. 오늘 사랑하는 사람에게 편지를 써야겠다.,10,9,0,2019-03-05 04:05:00,0
218,인이(fbwl****),"영화를 선물 받은 기분, 두고두고 남을 명작",10,9,0,2019-03-04 03:34:00,0
219,jren****,대립의 각을 세웠던 두 사람이 친구가 되어가는 과정을 잔잔한 감동으로 풀어갛네요.배우들의 연기도 훌륭했습니다.,8,9,0,2019-02-07 14:44:00,관람객
220,다솜(pia1****),마음이 따듯해지는 영화,10,9,0,2019-02-07 14:32:00,관람객
221,지인(onej****),별일없지만 엄청난 영화였습니다 왜인지모르지만 공감할 수 있는 지점이 많아서 시간가는줄 몰랐달까요,10,9,0,2019-02-04 00:34:00,관람객
222,윤(bsyi****),Merry christmas gentlemen!,10,9,0,2019-02-03 13:13:00,0
223,벚꽃이야(yoon****),"보는 내내 즐겁고, 따뜻했어요.",10,9,0,2019-01-30 22:33:00,관람객
224,몇년만의복귀(dami****),내가 가진 편견들에 대해 더욱 생각해보게 되었다.,10,9,0,2019-01-29 17:04:00,0
225,ibjo****,명작으로 기억될 영화예요. 상영관 수가 너무 적습니다.,10,9,0,2019-01-27 01:17:00,0
226,주인공(youn****),1960년대에 인종차별이 그렇게 심했다는게믿겨지지 않네요.,8,9,0,2019-01-23 23:22:00,관람객
227,밍위(soul****),오렌지버드에서 쇼팽을!,10,9,0,2019-01-21 16:19:00,관람객
228,코난(1119****),최고예요. 오랜만에 감성을 깨우는 영화였습니다.아내에게 편지도 쓰고싶어져요,10,9,0,2019-01-21 13:32:00,관람객
229,너른맘(sain****),대박~~~~방금 메가박스 씨티에서 보고나옴. 개봉관이 별로 없어서 집에서 멀리까지 왔네요. 흠냐리~ 관람객 평점 높아서 그냥 예매한건디...이거 역주행갑시다. 이런 영화가 왜 15만인겨? 완성도 재미 감동 캬 뭐 하...,10,9,0,2019-01-20 12:08:00,0
230,오잉옹잉(dmsw****),웃기고 슬픈영화래서 긴장하고 휴지 들고갔는데 그렇게 휴지를 쓰진 않았어요 ㅋㅋㅋ그래도 감동적이고 인종차별에 대해 다시한번 생각하는  좋은,9,9,0,2019-01-19 20:53:00,관람객
231,안새봄(puma****),이런영화가 흥해야 하는데ㅜㅜ,10,9,0,2019-01-19 20:43:00,0
232,지니(area****),최고의 영화입니다. 혼자 보고 어머니와 또 함께봤어요.,10,9,0,2019-01-18 23:19:00,관람객
233,한굘(jung****),근래 본 영화중에 탑이네요. 좋은 영화입니다. 주저리주저리 평을 쓰는 것보다 직접 가서 보고 오시라는 말로 제 평을 대신하고 싶습니다.,10,9,0,2019-01-18 22:03:00,관람객
234,이선영(seon****),제발 봐주세요... 상영관좀 늘려주시고,10,9,0,2019-01-18 21:00:00,0
235,앨리(nice****),인종차별이 무엇인지 보여주고가슴이 따듯해지는 영화2시간이지루하지 않았어요재미있게 봤어요,9,9,0,2019-01-18 14:55:00,관람객
236,cmm0****,개재미따 겉만보고 판단하지마세여 개꿀잼,10,9,0,2019-01-18 14:41:00,0
237,cris****,편견은 편협에서 나온다.,10,9,0,2019-01-18 13:47:00,0
238,등대지기(oxoi****),핵잼 인정 그린북 만세 만세 만만세,9,9,0,2019-01-18 13:03:00,0
239,별주부(jiho****),그들의 앵무새 살리기. 10점이 아깝지 않은 영화.,10,9,0,2019-01-18 12:05:00,0
240,Brair(qufd****),진짜 잘봤습니다 잔잔한 감동을 주네요..,10,9,0,2019-01-17 18:16:00,0
241,amfei(10gu****),"보는내내 주연인 토니가 에드해리스인줄알고 사람 살찌니깐 이상해진건지 분장해서 그런건지,지금 할배인데 왤케 젋어보이는건지, 늙어서 얼굴이 바뀐건지 내내 생각하다가 찾아보니 이사람 아라곤이었네 허허...쩝...",8,9,0,2019-01-13 22:17:00,0
242,jagu****,아마도 최고의 영화가 될듯그시대의 배경을 잘 재현한 미술과 멋진 음악과 어우러져배우들의 연기력또한 압권으로 자칫 지루할듯한 줄거리를 러닝타임내내시간 가는줄 모르고 봤음,10,9,0,2019-01-13 20:58:00,0
243,문지현(jihy****),적당하게 재밌고 씁쓸하고 훈훈하고 웃겼던 영화,9,9,0,2019-01-13 20:43:00,관람객
244,천사성운(ghkd****),꿀잼 ㅎㅎ 연기잘함 환불이벤트 근데 솔직히 환불하면 노양심 ㅋㅋ 이런 영화는 돈이 아깝지않다,10,9,0,2019-01-10 22:23:00,0
245,전현옥(jhok****),10대 자녀들과 함께 봐도 참 좋을 영화입니다,10,10,1,2019-01-13 20:48:00,관람객
246,lily****,보는내내 행복한 미소가 지어졌어요 아라곤아저씨 귀엽고 매력적이었어요ㅋ,10,10,1,2019-01-12 02:34:00,0
247,이슬젖은산딸기(rock****),이 세상 모든 그린 북이 없어지길 바랍니다~!! 최고의 감동!!! ㅠㅜ,10,10,1,2019-01-09 11:06:00,0
248,매순간 최선을(iamt****),극한직업도 천만인데 이런영화가 40만이란게 서글프다,10,8,0,2019-03-25 20:13:00,0
